第六章白云扑面,2363,2018/7/7 20:00
第七章看见悲凉,2409,2018/7/8 20:00
第八章很妖的一问,2345,2018/7/9 20:00
第九章阴凤大人要的证明,2410,2018/7/10 20:00
第十章一人不得道,2192,2018/7/11 20:00
第十一章左易案的再变化,2270,2018/7/12 20:00
第十二章破庙灭口,2455,2018/7/13 20:00
第十三章慌了的人与不省心的人,2133,2018/7/14 20:00
第十四章吾峰不孤,2453,2018/7/15 20:00
第十五章事情来了,2137,2018/7/16 12:00
第十六章打死我都不说,2076,2018/7/16 20:00
第十七章我在云集镇等你,2040,2018/7/17 12:00
第十八章花前，星下，尸狗,2296,2018/7/17 20:00
第十九章劝学,2229,2018/7/18 12:00
第二十章传经,2346,2018/7/18 20:00
第二十一章种菜,2202,2018/7/19 12:00
第二十二章有毒,2128,2018/7/19 20:00
第二十三章智者,2029,2018/7/20 12:00
第二十四章沉思者,2233,2018/7/20 20:00
第二十五章吞剑者,2094,2018/7/21 12:00
第二十六章师者,2214,2018/7/21 20:00
第二十七章逝者,2643,2018/7/22 20:00
第二十八章临兵斗者,2107,2018/7/23 12:00
第二十九章再至朝歌城,2066,2018/7/23 20:00
第三十章皇位继承的问题,2078,2018/7/24 12:00
第三十一章亮剑,2298,2018/7/24 20:00
第三十二章入太常寺,1950,2018/7/25 12:00
第三十三章下镇魔狱,2308,2018/7/25 20:00
第三十四章见五彩人,2327,2018/7/26 12:19
第三十五章学冥皇法,2203,2018/7/26 20:00
第三十六章说从前事,2045,2018/7/27 12:00
第三十七章做简单人,2205,2018/7/27 20:00
第三十八章同天地大,2218,2018/7/28 12:00
第三十九章镇魔狱的蚊子,2463,2018/7/28 20:00
第四十章春天正是读书天,2151,2018/7/29 12:00
第四十一章静斗道字一闪念,2167,2018/7/29 20:16
第四十二章听碗、玩猫、宣官,2099,2018/7/30 12:00
第四十三章知徒莫若师,2205,2018/7/31 20:00
第四十四章如何安度晚年？,2221,2018/8/1 12:00
第四十五章睡美人,2364,2018/8/1 20:00
第四十六章岂为一己之不遇乎,2187,2018/8/2 12:00
第四十七章红尘白雪，找你麻烦,2161,2018/8/2 20:00
第四十八章信,2036,2018/8/3 12:00
第四十九章就是三年,1957,2018/8/3 20:00
第五十章时间洪流前的对话,2245,2018/8/4 12:00
第五十一章镇魔狱里来了一只鬼,2352,2018/8/4 20:00
第五十二章钟声因何而鸣,2064,2018/8/5 20:00
第五十三章龙牙之痛,2496,2018/8/6 20:00
第五十四章幽冥仙剑的第一次登场,2288,2018/8/7 20:00
第五十五章互相伤害的龙与剑,2277,2018/8/8 20:00
第五十六章朝歌城的地震,2182,2018/8/9 20:00
第五十七章等待冥皇,2233,2018/8/10 20:00
第五十八章他在凝视深渊,2062,2018/8/11 20:00
第五十九章镇魔狱里走了一只鬼,2264,2018/8/12 20:00
第六十章苍龙现世,2268,2018/8/13 20:00
第六十一章神龙见首不见尾,2732,2018/8/14 20:00
第六十二章龙回头,2184,2018/8/15 20:00
第六十三章亿万个小冥皇,2161,2018/8/16 20:00
第六十四章七大派齐至朝歌城,2182,2018/8/17 20:00
第六十五章人间与冥皇的第二次谈判开始了,2232,2018/8/18 20:00
第六十六章壶中天地,2011,2018/8/19 20:00
第六十七章白沙在涅,2040,2018/8/20 20:00
第六十八章不甘心的刘阿大以及某些隐意,2187,2018/8/21 20:00
第六十九章四大强者锁冥皇,2096,2018/8/22 20:00
第七十章一曲冥河远,2048,2018/8/23 20:00
第七十一章早已准备被发现的草蛇灰线,2399,2018/8/24 20:00
第七十二章不打诳语的僧人们,2133,2018/8/25 20:00
第七十三章离开然后又回来的那个人,2066,2018/8/26 20:00
第七十四章新的开始,2447,2018/8/27 20:00
第七十五章一朵花落的时间,2069,2018/8/28 20:00
第七十六章家长里短,2182,2018/8/29 20:00
第七十七章过冬你到底是谁？,2327,2018/8/30 20:00
第七十八章改派立教,2511,2018/8/31 20:00
第七十九章冷山里的热血少年在看着你,2264,2018/9/3 20:00
第八十章小明教主,4050,2018/9/4 20:00
第八十一章潮来又潮去,4416,2018/9/5 20:00
第八十二章让我们忘了那片海,4067,2018/9/6 20:00
第八十三章行路难,4034,2018/9/7 20:00
第八十四章山居以观白骨及沧海,4275,2018/9/8 20:00
第八十五章风景都看透,4048,2018/9/9 20:00
第八十六章受不得闲愁,4224,2018/9/10 20:00
第八十七章对马弹琴李公子,4467,2018/9/11 20:00
第八十八章某人出关,4194,2018/9/12 20:00
第八十九章新湖，破庙，星空,4221,2018/9/13 20:00
第九十章尴尬而不失紧张的相见,4386,2018/9/14 20:00
第九十一章杠铃或银铃般的笑声,4468,2018/9/15 20:00
第九十二章天下三懒,4213,2018/9/16 20:00
第九十三章满天火花问你行不行,4218,2018/9/17 20:00
第九十四章我本游野中人,4040,2018/9/18 20:00
第九十五章问道于氓,4306,2018/9/19 20:00
第九十六章你的名字,4113,2018/9/20 20:00
第九十七章问鼎,4135,2018/9/21 20:00
第九十八章两小儿辩日,3992,2018/9/22 20:00
第九十九章昏君生涯的开始,4274,2018/9/23 20:00
第一百章那些不能被忘记的人,4153,2018/9/24 20:00
第一百零一章那些不要再提起的事,4257,2018/9/25 17:02
第一百零二章一桩事先张扬的行刺案,3214,2018/9/26 20:00
第一百零三章一夜长如岁,4325,2018/9/27 20:00
第一百零四章杀不死便对你说一句话,2313,2018/9/28 20:00
第一百零五章朝朝暮暮柳十岁,2505,2018/9/29 20:00
第一百零六章风雪故人来,3128,2018/9/30 20:00
第一百零七章雪泥鸿爪各西东,2101,2018/10/8 20:00
第一百零八章就算天空再深看不出裂痕,2078,2018/10/9 20:00
第一百零九章害怕悲剧重演我的命中命中,2334,2018/10/10 20:00
第一百一十章不在天下，就在亭下,3107,2018/10/11 20:00
第一百一十一章越美丽的东西我越不可碰,2937,2018/10/12 20:00
第一百一十二章眉头仍骤满密云,2235,2018/10/13 20:00
第一百一十三章在遮阴的栗树下,3228,2018/10/14 20:00
第一百一十四章天下藏于吾身,3124,2018/10/15 20:00
第一百一十五章皇帝轮流死,3991,2018/10/16 20:00
第一百一十六章今年到张家,3204,2018/10/17 20:00
第一百一十七章一屋暗灯，照不穿我身（上）,3330,2018/10/18 20:00
第一百一十八章皇袍加身,3192,2018/10/19 20:00
第一百一十九章待到秋来百花杀,4379,2018/10/20 20:00
第一百二十章此事无关真假,2878,2018/10/21 20:00
第一百二十一章聪明不在当下,3345,2018/10/22 20:00
第一百二十二章风波恶,3472,2018/10/23 20:00
第一百二十三章行路难,3191,2018/10/24 20:00
第一百二十四章刺秦,3642,2018/10/25 20:00
第一百二十五章议赵,3209,2018/10/26 20:00
第一百二十六章弑君,3354,2018/10/27 20:00
第一百二十七章问死,3405,2018/10/28 20:00
第一百二十八章惊梦,3342,2018/10/29 20:00
第一百二十九章出题,4486,2018/10/30 20:00
第一百三十章烧云,2590,2018/10/31 20:00
第一百三十一章睁眼,3124,2018/11/1 20:00
第一百三十二章最后的问道者,3737,2018/11/2 20:00
第一百三十三章神使现身,3467,2018/11/3 20:00
第一百三十四章要与天公试比高,2966,2018/11/4 20:00
第一百三十五章夺鼎,2713,2018/11/5 20:00
第一百三十六章摘桃,3076,2018/11/6 20:00
第一百三十七章意难忘,4228,2018/11/7 20:00
第一百三十八章是，师叔,2789,2018/11/8 20:00
第一百三十九章掌门你来做？,3492,2018/11/10 20:00
第一百四十章阵阵阴风乱我心,4590,2018/11/11 20:00
第一百四十一章晚来天欲酒,2999,2018/11/12 20:00
第一百四十二章二十三年的小池塘,4734,2018/11/13 20:00
第一百四十三章知之为不知,3965,2018/11/14 20:00
第一百四十四章此庙此园可静心,2974,2018/11/15 20:00
第一百四十五章果成寺的生活,3975,2018/11/16 20:00
第一百四十六章风中传来谁的声音,3318,2018/11/17 20:00
第一百四十七新年快乐,2207,2018/11/18 20:00
第一百四十八章写了五年的字,3528,2018/11/19 20:00
第一百四十九章在腊排骨、经声、帷帽里寻找答案,4627,2018/11/20 20:00
第一百五十章说说当年镇魔狱的事,2510,2018/11/21 20:00
第一百五十一章三剑之约,3102,2018/11/22 20:00
第一百五十二章眼空宇宙一剑锋,3810,2018/11/24 20:00
第一百五十三章铁剑依然在,3331,2018/11/25 20:00
第一百五十四章飞天的麒麟，丑和尚,4407,2018/11/26 20:00
第一百五十五章如岁的视线，青山剑,3437,2018/11/27 20:00
第一百五十六章祖孙相逢应不识，怎知火锅入人心,3828,2018/11/28 20:00
第一百五十七章短发形态的赵腊月,4042,2018/11/29 20:00
第一百五十八章剑光鸟影贺新年,4323,2018/11/30 20:00
